year,geo_ocupacion,section_key,municipio,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales
2022,20220101_38039_D01_S008,38039_D01_S008,Santa Úrsula,104,27,62,258,451,424,24.528301886792452,14.622641509433961
2022,20220101_38039_D01_S009,38039_D01_S009,Santa Úrsula,500,43,34,436,1013,970,51.54639175257732,3.5051546391752577
2022,20220101_38040_D01_S001,38040_D01_S001,Santiago del Teide,97,31,112,356,596,565,17.168141592920353,19.82300884955752
2022,20220101_38040_D01_S002,38040_D01_S002,Santiago del Teide,256,59,143,593,1051,992,25.806451612903224,14.415322580645162
2022,20220101_38040_D01_S003,38040_D01_S003,Santiago del Teide,195,38,253,637,1123,1085,17.972350230414747,23.317972350230416
2022,20220101_38040_D01_S004,38040_D01_S004,Santiago del Teide,230,68,213,829,1340,1272,18.08176100628931,16.745283018867923
2022,20220101_38041_D01_S001,38041_D01_S001,"Sauzal, El",362,44,60,329,795,751,48.202396804260985,7.989347536617843
2022,20220101_38041_D01_S002,38041_D01_S002,"Sauzal, El",65,14,64,227,370,356,18.258426966292134,17.97752808988764
2022,20220101_38041_D01_S003,38041_D01_S003,"Sauzal, El",99,21,103,272,495,474,20.88607594936709,21.729957805907173
2022,20220101_38041_D01_S004,38041_D01_S004,"Sauzal, El",361,25,52,251,689,664,54.36746987951807,7.831325301204819
2022,20220101_38041_D01_S005,38041_D01_S005,"Sauzal, El",266,19,70,339,694,675,39.407407407407405,10.37037037037037
2022,20220101_38041_D01_S006,38041_D01_S006,"Sauzal, El",100,14,125,327,566,552,18.115942028985508,22.644927536231883
2022,20220101_38042_D01_S001,38042_D01_S001,"Silos, Los",146,29,82,227,484,455,32.08791208791209,18.021978021978022
2022,20220101_38042_D01_S002,38042_D01_S002,"Silos, Los",88,12,105,192,397,385,22.857142857142858,27.272727272727273
2022,20220101_38042_D01_S003,38042_D01_S003,"Silos, Los",65,15,112,167,359,344,18.8953488372093,32.55813953488372
2022,20220101_38042_D01_S004,38042_D01_S004,"Silos, Los",63,9,141,154,367,358,17.59776536312849,39.385474860335194
2022,20220101_38043_D01_S001,38043_D01_S001,Tacoronte,328,30,75,375,808,778,42.159383033419026,9.640102827763496
2022,20220101_38043_D01_S002,38043_D01_S002,Tacoronte,242,24,78,368,712,688,35.174418604651166,11.337209302325581
2022,20220101_38043_D01_S003,38043_D01_S003,Tacoronte,255,32,70,335,692,660,38.63636363636363,10.606060606060606
2022,20220101_38043_D01_S004,38043_D01_S004,Tacoronte,77,19,98,262,456,437,17.620137299771166,22.42562929061785
2022,20220101_38043_D01_S005,38043_D01_S005,Tacoronte,239,28,69,303,639,611,39.11620294599018,11.292962356792144
2022,20220101_38043_D01_S006,38043_D01_S006,Tacoronte,106,13,30,146,295,282,37.5886524822695,10.638297872340425
2022,20220101_38043_D01_S007,38043_D01_S007,Tacoronte,148,24,93,390,655,631,23.454833597464344,14.73851030110935
2022,20220101_38043_D01_S008,38043_D01_S008,Tacoronte,262,30,66,313,671,641,40.87363494539782,10.29641185647426
2022,20220101_38043_D01_S009,38043_D01_S009,Tacoronte,302,40,131,497,970,930,32.473118279569896,14.086021505376344
2022,20220101_38043_D01_S010,38043_D01_S010,Tacoronte,253,29,62,313,657,628,40.28662420382165,9.872611464968152
2022,20220101_38043_D01_S011,38043_D01_S011,Tacoronte,388,36,71,467,962,926,41.90064794816415,7.667386609071274
2022,20220101_38043_D01_S012,38043_D01_S012,Tacoronte,140,25,109,417,691,666,21.02102102102102,16.366366366366368
2022,20220101_38043_D01_S013,38043_D01_S013,Tacoronte,163,17,56,278,514,497,32.796780684104625,11.267605633802816
2022,20220101_38043_D01_S014,38043_D01_S014,Tacoronte,266,22,53,230,571,549,48.451730418943534,9.65391621129326
2022,20220101_38043_D01_S015,38043_D01_S015,Tacoronte,222,23,52,294,591,568,39.08450704225352,9.154929577464788
2022,20220101_38044_D01_S001,38044_D01_S001,"Tanque, El",78,22,166,281,547,525,14.857142857142858,31.61904761904762
2022,20220101_38044_D01_S002,38044_D01_S002,"Tanque, El",53,18,153,226,450,432,12.268518518518519,35.416666666666664
2022,20220101_38045_D01_S001,38045_D01_S001,Tazacorte,34,9,35,100,178,169,20.118343195266274,20.71005917159763
2022,20220101_38045_D01_S002,38045_D01_S002,Tazacorte,171,29,119,383,702,673,25.40861812778603,17.682020802377416
2022,20220101_38045_D01_S003,38045_D01_S003,Tazacorte,92,19,48,187,346,327,28.134556574923547,14.678899082568808
2022,20220101_38045_D01_S004,38045_D01_S004,Tazacorte,47,20,85,186,338,318,14.779874213836479,26.729559748427672
2022,20220101_38046_D01_S001,38046_D01_S001,Tegueste,430,47,70,373,920,873,49.25544100801833,8.018327605956472
2022,20220101_38046_D01_S002,38046_D01_S002,Tegueste,260,38,84,386,768,730,35.61643835616438,11.506849315068493
2022,20220101_38046_D01_S003,38046_D01_S003,Tegueste,260,31,91,385,767,736,35.32608695652174,12.36413043478261
2022,20220101_38046_D01_S004,38046_D01_S004,Tegueste,401,45,114,420,980,935,42.88770053475936,12.192513368983958
2022,20220101_38046_D01_S005,38046_D01_S005,Tegueste,186,19,38,204,447,428,43.45794392523364,8.878504672897197
2022,20220101_38046_D01_S006,38046_D01_S006,Tegueste,274,32,31,213,550,518,52.8957528957529,5.984555984555985
2022,20220101_38046_D01_S007,38046_D01_S007,Tegueste,204,37,67,319,627,590,34.57627118644068,11.35593220338983
2022,20220101_38047_D01_S001,38047_D01_S001,Tijarafe,164,41,80,305,590,549,29.872495446265937,14.571948998178506
2022,20220101_38047_D01_S002,38047_D01_S002,Tijarafe,83,35,52,178,348,313,26.517571884984026,16.61341853035144
2022,20220101_38048_D01_S001,38048_D01_S001,Valverde,259,42,102,374,777,735,35.23809523809524,13.877551020408163
2022,20220101_38048_D01_S002,38048_D01_S002,Valverde,241,53,95,426,815,762,31.62729658792651,12.46719160104987
2022,20220101_38048_D01_S004,38048_D01_S004,Valverde,213,22,33,201,469,447,47.651006711409394,7.382550335570469
2022,20220101_38049_D01_S001,38049_D01_S001,Valle Gran Rey,226,47,170,614,1057,1010,22.376237623762375,16.831683168316832
2022,20220101_38049_D01_S002,38049_D01_S002,Valle Gran Rey,111,16,85,370,582,566,19.6113074204947,15.017667844522968
2022,20220101_38050_D01_S001,38050_D01_S001,Vallehermoso,187,27,64,411,689,662,28.24773413897281,9.667673716012084
2022,20220101_38050_D03_S001,38050_D03_S001,Vallehermoso,48,13,90,149,300,287,16.72473867595819,31.358885017421603
2022,20220101_38051_D01_S001,38051_D01_S001,"Victoria de Acentejo, La",70,7,37,181,295,288,24.305555555555557,12.847222222222221
2022,20220101_38051_D01_S002,38051_D01_S002,"Victoria de Acentejo, La",133,18,40,278,469,451,29.490022172949,8.869179600886918
2022,20220101_38051_D01_S003,38051_D01_S003,"Victoria de Acentejo, La",60,12,86,297,455,443,13.544018058690744,19.41309255079007
2022,20220101_38051_D01_S004,38051_D01_S004,"Victoria de Acentejo, La",64,13,58,186,321,308,20.77922077922078,18.83116883116883
2022,20220101_38051_D01_S005,38051_D01_S005,"Victoria de Acentejo, La",134,21,66,372,593,572,23.426573426573427,11.538461538461538
2022,20220101_38051_D01_S006,38051_D01_S006,"Victoria de Acentejo, La",190,21,103,471,785,764,24.869109947643977,13.481675392670157
2022,20220101_38051_D01_S007,38051_D01_S007,"Victoria de Acentejo, La",138,20,43,353,554,534,25.84269662921348,8.05243445692884
2022,20220101_38052_D01_S001,38052_D01_S001,Vilaflor de Chasna,149,37,130,412,728,691,21.562952243125906,18.81331403762663
2022,20220101_38053_D01_S001,38053_D01_S001,Villa de Mazo,169,25,45,231,470,445,37.97752808988764,10.112359550561798
2022,20220101_38053_D01_S002,38053_D01_S002,Villa de Mazo,107,11,68,212,398,387,27.64857881136951,17.57105943152455
2022,20220101_38053_D01_S003,38053_D01_S003,Villa de Mazo,122,21,80,247,470,449,27.171492204899778,17.817371937639198
2022,20220101_38053_D01_S004,38053_D01_S004,Villa de Mazo,78,12,59,167,316,304,25.657894736842106,19.407894736842106
2022,20220101_38053_D01_S005,38053_D01_S005,Villa de Mazo,62,12,84,195,353,341,18.181818181818183,24.633431085043988
2022,20220101_38901_D01_S001,38901_D01_S001,"Pinar de El Hierro, El",212,43,109,383,747,704,30.113636363636363,15.482954545454545
2023,20230101_38001_D01_S001,38001_D01_S001,Adeje,177,33,150,461,821,788,22.461928934010153,19.03553299492386
2023,20230101_38001_D01_S002,38001_D01_S002,Adeje,184,40,254,754,1232,1192,15.436241610738255,21.308724832214764
2023,20230101_38001_D01_S003,38001_D01_S003,Adeje,232,51,135,798,1216,1165,19.914163090128756,11.587982832618026
2023,20230101_38001_D01_S004,38001_D01_S004,Adeje,147,38,239,584,1008,970,15.154639175257731,24.63917525773196
2023,20230101_38001_D01_S005,38001_D01_S005,Adeje,257,50,230,688,1225,1175,21.872340425531913,19.574468085106382
2023,20230101_38001_D01_S006,38001_D01_S006,Adeje,238,42,259,727,1266,1224,19.444444444444443,21.16013071895425
2023,20230101_38001_D01_S007,38001_D01_S007,Adeje,319,65,180,1050,1614,1549,20.593931568754034,11.620400258231117
2023,20230101_38001_D01_S008,38001_D01_S008,Adeje,342,72,107,584,1105,1033,33.10745401742498,10.358180058083253
2023,20230101_38001_D01_S009,38001_D01_S009,Adeje,404,52,107,763,1326,1274,31.71114599686028,8.398744113029828
2023,20230101_38001_D01_S010,38001_D01_S010,Adeje,157,32,98,380,667,635,24.724409448818896,15.433070866141732
2023,20230101_38001_D01_S011,38001_D01_S011,Adeje,390,75,188,1009,1662,1587,24.574669187145556,11.846250787649653
2023,20230101_38001_D01_S012,38001_D01_S012,Adeje,222,42,154,583,1001,959,23.149113660062564,16.05839416058394
2023,20230101_38001_D01_S013,38001_D01_S013,Adeje,468,91,156,926,1641,1550,30.193548387096776,10.064516129032258
2023,20230101_38001_D01_S014,38001_D01_S014,Adeje,138,34,119,418,709,675,20.444444444444443,17.62962962962963
2023,20230101_38001_D01_S015,38001_D01_S015,Adeje,181,39,197,614,1031,992,18.245967741935484,19.858870967741936
2023,20230101_38001_D01_S016,38001_D01_S016,Adeje,145,27,107,377,656,629,23.052464228934817,17.01112877583466
2023,20230101_38001_D01_S017,38001_D01_S017,Adeje,319,51,146,678,1194,1143,27.909011373578302,12.773403324584427
2023,20230101_38001_D01_S018,38001_D01_S018,Adeje,549,90,103,1066,1808,1718,31.955762514551804,5.9953434225844005
2023,20230101_38002_D01_S001,38002_D01_S001,Agulo,114,20,79,199,412,392,29.081632653061224,20.153061224489797
2023,20230101_38003_D01_S001,38003_D01_S001,Alajeró,192,36,183,510,921,885,21.694915254237287,20.677966101694917
2023,20230101_38004_D01_S001,38004_D01_S001,Arafo,276,32,107,484,899,867,31.833910034602077,12.341407151095732
2023,20230101_38004_D01_S002,38004_D01_S002,Arafo,171,24,109,389,693,669,25.56053811659193,16.292974588938716
2023,20230101_38004_D01_S003,38004_D01_S003,Arafo,273,35,98,449,855,820,33.292682926829265,11.951219512195122
2023,20230101_38005_D01_S001,38005_D01_S001,Arico,49,11,141,174,375,364,13.461538461538462,38.73626373626374
2023,20230101_38005_D01_S002,38005_D01_S002,Arico,48,10,111,161,330,320,15.0,34.6875
2023,20230101_38005_D01_S003,38005_D01_S003,Arico,115,21,96,272,504,483,23.80952380952381,19.875776397515526
2023,20230101_38005_D01_S004,38005_D01_S004,Arico,360,45,161,629,1195,1150,31.304347826086957,14.0
2023,20230101_38005_D01_S005,38005_D01_S005,Arico,187,29,196,626,1038,1009,18.53320118929633,19.425173439048564
2023,20230101_38005_D01_S006,38005_D01_S006,Arico,43,19,57,157,276,257,16.731517509727627,22.17898832684825
2023,20230101_38006_D01_S001,38006_D01_S001,Arona,99,25,101,303,528,503,19.681908548707753,20.07952286282306
2023,20230101_38006_D01_S002,38006_D01_S002,Arona,123,29,150,489,791,762,16.141732283464567,19.68503937007874
2023,20230101_38006_D01_S003,38006_D01_S003,Arona,221,45,252,838,1356,1311,16.857360793287565,19.221967963386728
2023,20230101_38006_D01_S004,38006_D01_S004,Arona,159,41,252,742,1194,1153,13.790112749349523,21.856027753686035
2023,20230101_38006_D01_S005,38006_D01_S005,Arona,153,32,174,606,965,933,16.39871382636656,18.64951768488746
2023,20230101_38006_D01_S006,38006_D01_S006,Arona,150,39,81,445,715,676,22.189349112426036,11.982248520710058
2023,20230101_38006_D01_S007,38006_D01_S007,Arona,83,36,308,475,902,866,9.584295612009237,35.56581986143187
2023,20230101_38006_D01_S008,38006_D01_S008,Arona,146,35,216,503,900,865,16.878612716763005,24.971098265895954
2023,20230101_38006_D01_S009,38006_D01_S009,Arona,194,32,251,784,1261,1229,15.78519121236778,20.423108218063465
2023,20230101_38006_D01_S010,38006_D01_S010,Arona,200,40,215,621,1076,1036,19.305019305019304,20.752895752895753
2023,20230101_38006_D01_S011,38006_D01_S011,Arona,335,56,207,1040,1638,1582,21.175726927939316,13.084702907711756
2023,20230101_38006_D01_S012,38006_D01_S012,Arona,57,19,129,346,551,532,10.714285714285714,24.24812030075188
2023,20230101_38006_D01_S013,38006_D01_S013,Arona,107,45,406,705,1263,1218,8.784893267651888,33.333333333333336
2023,20230101_38006_D01_S014,38006_D01_S014,Arona,203,36,152,763,1154,1118,18.157423971377458,13.595706618962433
2023,20230101_38006_D01_S015,38006_D01_S015,Arona,275,42,92,676,1085,1043,26.366251198465964,8.820709491850431
2023,20230101_38006_D01_S016,38006_D01_S016,Arona,385,80,258,987,1710,1630,23.619631901840492,15.828220858895705
2023,20230101_38006_D01_S017,38006_D01_S017,Arona,71,12,70,246,399,387,18.34625322997416,18.087855297157624
2023,20230101_38006_D01_S018,38006_D01_S018,Arona,362,68,215,1115,1760,1692,21.39479905437352,12.706855791962175
2023,20230101_38006_D01_S019,38006_D01_S019,Arona,144,24,75,418,661,637,22.60596546310832,11.773940345368917
2023,20230101_38006_D01_S020,38006_D01_S020,Arona,281,78,119,820,1298,1220,23.0327868852459,9.754098360655737
2023,20230101_38006_D01_S021,38006_D01_S021,Arona,115,44,283,638,1080,1036,11.1003861003861,27.316602316602317
2023,20230101_38006_D01_S022,38006_D01_S022,Arona,233,53,205,698,1189,1136,20.510563380281692,18.045774647887324
2023,20230101_38006_D01_S023,38006_D01_S023,Arona,125,48,255,577,1005,957,13.061650992685475,26.645768025078368
2023,20230101_38006_D01_S024,38006_D01_S024,Arona,148,28,176,587,939,911,16.245883644346872,19.319429198682766
2023,20230101_38006_D01_S025,38006_D01_S025,Arona,143,28,133,422,726,698,20.487106017191977,19.054441260744987
2023,20230101_38006_D01_S026,38006_D01_S026,Arona,366,81,157,886,1490,1409,25.975869410929736,11.142654364797728
2023,20230101_38006_D01_S027,38006_D01_S027,Arona,180,50,257,804,1291,1241,14.5044319097502,20.70910556003223
2023,20230101_38006_D01_S028,38006_D01_S028,Arona,114,50,290,610,1064,1014,11.242603550295858,28.599605522682445
2023,20230101_38006_D01_S029,38006_D01_S029,Arona,69,21,237,385,712,691,9.985528219971057,34.29811866859624
2023,20230101_38006_D01_S030,38006_D01_S030,Arona,148,65,240,746,1199,1134,13.051146384479718,21.164021164021165
2023,20230101_38006_D01_S031,38006_D01_S031,Arona,75,50,325,491,941,891,8.417508417508417,36.47586980920314
2023,20230101_38006_D01_S032,38006_D01_S032,Arona,188,40,125,553,906,866,21.709006928406467,14.434180138568129
2023,20230101_38006_D01_S033,38006_D01_S033,Arona,332,51,74,573,1030,979,33.912155260469866,7.558733401430031
2023,20230101_38006_D01_S034,38006_D01_S034,Arona,103,32,124,348,607,575,17.91304347826087,21.565217391304348
2023,20230101_38007_D01_S001,38007_D01_S001,Barlovento,168,37,133,458,796,759,22.134387351778656,17.523056653491437
2023,20230101_38008_D01_S001,38008_D01_S001,Breña Alta,132,17,77,320,546,529,24.95274102079395,14.555765595463138
2023,20230101_38008_D01_S002,38008_D01_S002,Breña Alta,297,25,122,500,944,919,32.3177366702938,13.275299238302503
2023,20230101_38008_D01_S003,38008_D01_S003,Breña Alta,350,36,114,537,1037,1001,34.96503496503497,11.38861138861139
2023,20230101_38008_D01_S004,38008_D01_S004,Breña Alta,154,30,138,429,751,721,21.359223300970875,19.14008321775312
2023,20230101_38009_D01_S001,38009_D01_S001,Breña Baja,366,47,126,516,1055,1008,36.30952380952381,12.5
2023,20230101_38009_D01_S002,38009_D01_S002,Breña Baja,281,49,110,437,877,828,33.93719806763285,13.285024154589372
2023,20230101_38009_D01_S003,38009_D01_S003,Breña Baja,170,8,38,202,418,410,41.46341463414634,9.268292682926829
2023,20230101_38009_D01_S004,38009_D01_S004,Breña Baja,141,21,47,223,432,411,34.306569343065696,11.435523114355231
2023,20230101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,113,22,131,216,482,460,24.565217391304348,28.47826086956522
2023,20230101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,28,13,59,157,257,244,11.475409836065573,24.18032786885246
2023,20230101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,99,14,132,260,505,491,20.162932790224033,26.883910386965375
2023,20230101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,98,20,146,278,542,522,18.773946360153257,27.96934865900383
2023,20230101_38011_D01_S001,38011_D01_S001,Candelaria,266,47,95,430,838,791,33.6283185840708,12.010113780025284
2023,20230101_38011_D01_S002,38011_D01_S002,Candelaria,234,29,63,310,636,607,38.5502471169687,10.378912685337726
2023,20230101_38011_D01_S003,38011_D01_S003,Candelaria,367,33,97,648,1145,1112,33.00359712230216,8.723021582733812
2023,20230101_38011_D01_S004,38011_D01_S004,Candelaria,193,34,60,362,649,615,31.382113821138212,9.75609756097561
2023,20230101_38011_D01_S005,38011_D01_S005,Candelaria,164,14,38,230,446,432,37.96296296296296,8.796296296296296
2023,20230101_38011_D01_S006,38011_D01_S006,Candelaria,360,43,79,482,964,921,39.08794788273616,8.577633007600435
2023,20230101_38011_D01_S007,38011_D01_S007,Candelaria,429,49,63,551,1092,1043,41.1313518696069,6.040268456375839
2023,20230101_38011_D01_S008,38011_D01_S008,Candelaria,155,20,53,269,497,477,32.494758909853246,11.11111111111111
2023,20230101_38011_D01_S009,38011_D01_S009,Candelaria,223,21,35,247,526,505,44.15841584158416,6.930693069306931
2023,20230101_38011_D01_S010,38011_D01_S010,Candelaria,151,22,48,293,514,492,30.691056910569106,9.75609756097561
2023,20230101_38011_D01_S011,38011_D01_S011,Candelaria,309,27,39,387,762,735,42.04081632653061,5.3061224489795915
2023,20230101_38011_D01_S012,38011_D01_S012,Candelaria,243,34,47,343,667,633,38.388625592417064,7.424960505529226
2023,20230101_38011_D02_S001,38011_D02_S001,Candelaria,298,24,76,417,815,791,37.67383059418458,9.608091024020228
2023,20230101_38011_D02_S002,38011_D02_S002,Candelaria,249,32,62,360,703,671,37.108792846497764,9.23994038748137
2023,20230101_38011_D02_S003,38011_D02_S003,Candelaria,321,35,99,475,930,895,35.865921787709496,11.061452513966481
2023,20230101_38011_D02_S004,38011_D02_S004,Candelaria,180,34,89,383,686,652,27.607361963190183,13.650306748466258
2023,20230101_38011_D02_S005,38011_D02_S005,Candelaria,417,38,20,299,774,736,56.65760869565217,2.717391304347826
2023,20230101_38012_D01_S001,38012_D01_S001,Fasnia,198,25,100,337,660,635,31.181102362204726,15.748031496062993
2023,20230101_38012_D01_S002,38012_D01_S002,Fasnia,151,21,74,309,555,534,28.277153558052433,13.857677902621722
2023,20230101_38013_D01_S001,38013_D01_S001,Frontera,234,43,106,495,878,835,28.023952095808383,12.694610778443113
2023,20230101_38013_D01_S002,38013_D01_S002,Frontera,200,34,111,445,790,756,26.455026455026456,14.682539682539682
