year,geocode,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta
2021,20220101_38006_D01_S033,38006_D01_S033,Arona,1,33,29435.0,13332.0,16873.0,12950.0,1.302934362934363,2022
2021,20220101_38006_D01_S034,38006_D01_S034,Arona,1,34,27040.0,10058.0,13993.0,12250.0,1.1422857142857143,2022
2021,20220101_38007_D01_S001,38007_D01_S001,Barlovento,1,1,29407.0,11149.0,15054.0,13650.0,1.1028571428571428,2022
2021,20220101_38007_D01_S002,38007_D01_S002,Barlovento,1,2,29737.0,11263.0,15139.0,12950.0,1.169034749034749,2022
2021,20220101_38008_D01_S001,38008_D01_S001,Breña Alta,1,1,35337.0,12957.0,16830.0,14350.0,1.172822299651568,2022
2021,20220101_38008_D01_S002,38008_D01_S002,Breña Alta,1,2,38309.0,14575.0,18653.0,15750.0,1.1843174603174602,2022
2021,20220101_38008_D01_S003,38008_D01_S003,Breña Alta,1,3,42878.0,15744.0,19692.0,17150.0,1.1482215743440234,2022
2021,20220101_38008_D01_S004,38008_D01_S004,Breña Alta,1,4,33437.0,12318.0,16214.0,14350.0,1.1298954703832753,2022
2021,20220101_38009_D01_S001,38009_D01_S001,Breña Baja,1,1,40700.0,15029.0,19169.0,17150.0,1.117725947521866,2022
2021,20220101_38009_D01_S002,38009_D01_S002,Breña Baja,1,2,38688.0,13780.0,18151.0,16450.0,1.103404255319149,2022
2021,20220101_38009_D01_S003,38009_D01_S003,Breña Baja,1,3,47914.0,20057.0,24240.0,22750.0,1.0654945054945055,2022
2021,20220101_38009_D01_S004,38009_D01_S004,Breña Baja,1,4,41990.0,15833.0,20151.0,17150.0,1.1749854227405248,2022
2021,20220101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,1,1,32951.0,12395.0,16524.0,14350.0,1.1514982578397213,2022
2021,20220101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,1,2,23505.0,8907.0,12487.0,11550.0,1.0811255411255412,2022
2021,20220101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,1,3,28946.0,10576.0,14866.0,13650.0,1.0890842490842492,2022
2021,20220101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,1,4,28846.0,10117.0,14185.0,12950.0,1.0953667953667954,2022
2021,20220101_38011_D01_S001,38011_D01_S001,Candelaria,1,1,38638.0,13977.0,18311.0,16450.0,1.113130699088146,2022
2021,20220101_38011_D01_S002,38011_D01_S002,Candelaria,1,2,43426.0,14898.0,19719.0,17850.0,1.1047058823529412,2022
2021,20220101_38011_D01_S003,38011_D01_S003,Candelaria,1,3,39758.0,15613.0,19543.0,17150.0,1.139533527696793,2022
2021,20220101_38011_D01_S004,38011_D01_S004,Candelaria,1,4,32140.0,13182.0,16621.0,15050.0,1.1043853820598006,2022
2021,20220101_38011_D01_S005,38011_D01_S005,Candelaria,1,5,40070.0,16484.0,20047.0,18550.0,1.080700808625337,2022
2021,20220101_38011_D01_S006,38011_D01_S006,Candelaria,1,6,35160.0,16480.0,19736.0,17850.0,1.105658263305322,2022
2021,20220101_38011_D01_S007,38011_D01_S007,Candelaria,1,7,36867.0,16956.0,19937.0,17150.0,1.1625072886297376,2022
2021,20220101_38011_D01_S008,38011_D01_S008,Candelaria,1,8,34582.0,14193.0,17772.0,16450.0,1.0803647416413373,2022
2021,20220101_38011_D01_S009,38011_D01_S009,Candelaria,1,9,41997.0,16979.0,21002.0,18550.0,1.1321832884097036,2022
2021,20220101_38011_D01_S010,38011_D01_S010,Candelaria,1,10,32031.0,14473.0,17723.0,15750.0,1.1252698412698412,2022
2021,20220101_38011_D01_S011,38011_D01_S011,Candelaria,1,11,38822.0,15585.0,19658.0,17850.0,1.1012885154061625,2022
2021,20220101_38011_D01_S012,38011_D01_S012,Candelaria,1,12,38776.0,18340.0,21366.0,19250.0,1.109922077922078,2022
2021,20220101_38011_D02_S001,38011_D02_S001,Candelaria,2,1,43981.0,14790.0,19586.0,17150.0,1.1420408163265305,2022
2021,20220101_38011_D02_S002,38011_D02_S002,Candelaria,2,2,49924.0,16808.0,21654.0,17850.0,1.213109243697479,2022
2021,20220101_38011_D02_S003,38011_D02_S003,Candelaria,2,3,37218.0,13298.0,17536.0,15750.0,1.1133968253968254,2022
2021,20220101_38011_D02_S004,38011_D02_S004,Candelaria,2,4,37310.0,13889.0,18050.0,15750.0,1.146031746031746,2022
2021,20220101_38011_D02_S005,38011_D02_S005,Candelaria,2,5,66816.0,22216.0,27770.0,25550.0,1.0868884540117416,2022
2021,20220101_38012_D01_S001,38012_D01_S001,Fasnia,1,1,34743.0,14250.0,18207.0,16450.0,1.1068085106382979,2022
2021,20220101_38012_D01_S002,38012_D01_S002,Fasnia,1,2,29732.0,13106.0,16663.0,15050.0,1.1071760797342192,2022
2021,20220101_38013_D01_S001,38013_D01_S001,Frontera,1,1,34775.0,12336.0,16518.0,15050.0,1.0975415282392027,2022
2021,20220101_38013_D01_S002,38013_D01_S002,Frontera,1,2,32854.0,11660.0,15924.0,14350.0,1.1096864111498257,2022
2021,20220101_38014_D01_S001,38014_D01_S001,Fuencaliente de La Palma,1,1,28100.0,12105.0,15491.0,13650.0,1.1348717948717948,2022
2021,20220101_38014_D01_S002,38014_D01_S002,Fuencaliente de La Palma,1,2,24127.0,11434.0,14615.0,13650.0,1.0706959706959707,2022
2021,20220101_38015_D01_S001,38015_D01_S001,Garachico,1,1,35074.0,12297.0,16607.0,14350.0,1.1572822299651568,2022
2021,20220101_38015_D01_S002,38015_D01_S002,Garachico,1,2,38955.0,14956.0,18851.0,14350.0,1.313658536585366,2022
2021,20220101_38015_D02_S001,38015_D02_S001,Garachico,2,1,30770.0,10627.0,14425.0,12950.0,1.113899613899614,2022
2021,20220101_38015_D02_S002,38015_D02_S002,Garachico,2,2,25036.0,9372.0,12973.0,12250.0,1.0590204081632653,2022
2021,20220101_38016_D01_S001,38016_D01_S001,Garafía,1,1,20676.0,8740.0,12198.0,10850.0,1.1242396313364056,2022
2021,20220101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,1,1,36715.0,11878.0,16578.0,15750.0,1.0525714285714285,2022
2021,20220101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,1,2,34971.0,11468.0,16038.0,15050.0,1.0656478405315615,2022
2021,20220101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,1,3,27142.0,9242.0,12881.0,11550.0,1.1152380952380951,2022
2021,20220101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,1,4,28682.0,10179.0,14129.0,12950.0,1.091042471042471,2022
2021,20220101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,1,5,30065.0,11212.0,15012.0,13650.0,1.0997802197802198,2022
2021,20220101_38017_D01_S006,38017_D01_S006,Granadilla de Abona,1,6,30284.0,11553.0,15297.0,12950.0,1.1812355212355212,2022
2021,20220101_38017_D01_S007,38017_D01_S007,Granadilla de Abona,1,7,29397.0,12916.0,15562.0,12950.0,1.2016988416988417,2022
2021,20220101_38017_D01_S008,38017_D01_S008,Granadilla de Abona,1,8,27982.0,9760.0,13308.0,12250.0,1.0863673469387756,2022
2021,20220101_38017_D01_S009,38017_D01_S009,Granadilla de Abona,1,9,34143.0,11341.0,15498.0,13650.0,1.1353846153846154,2022
2021,20220101_38017_D01_S010,38017_D01_S010,Granadilla de Abona,1,10,28124.0,11996.0,15151.0,12950.0,1.1699613899613899,2022
2021,20220101_38017_D01_S011,38017_D01_S011,Granadilla de Abona,1,11,28594.0,9074.0,12929.0,11550.0,1.1193939393939394,2022
2021,20220101_38017_D01_S012,38017_D01_S012,Granadilla de Abona,1,12,35015.0,11363.0,15704.0,14350.0,1.094355400696864,2022
2021,20220101_38017_D01_S013,38017_D01_S013,Granadilla de Abona,1,13,26965.0,9019.0,12605.0,12250.0,1.0289795918367346,2022
2021,20220101_38017_D01_S014,38017_D01_S014,Granadilla de Abona,1,14,32331.0,14819.0,17717.0,15050.0,1.1772093023255814,2022
2021,20220101_38017_D01_S015,38017_D01_S015,Granadilla de Abona,1,15,25110.0,8318.0,11548.0,10850.0,1.064331797235023,2022
2021,20220101_38017_D01_S016,38017_D01_S016,Granadilla de Abona,1,16,36158.0,11974.0,15892.0,14350.0,1.1074564459930314,2022
2021,20220101_38017_D01_S017,38017_D01_S017,Granadilla de Abona,1,17,33134.0,10223.0,14467.0,13650.0,1.0598534798534798,2022
2021,20220101_38017_D01_S018,38017_D01_S018,Granadilla de Abona,1,18,46703.0,17392.0,22041.0,17850.0,1.2347899159663867,2022
2021,20220101_38017_D01_S019,38017_D01_S019,Granadilla de Abona,1,19,27752.0,9566.0,13348.0,12250.0,1.0896326530612246,2022
2021,20220101_38017_D01_S020,38017_D01_S020,Granadilla de Abona,1,20,27522.0,9018.0,12599.0,10850.0,1.1611981566820277,2022
2021,20220101_38017_D01_S021,38017_D01_S021,Granadilla de Abona,1,21,26330.0,11143.0,14337.0,11550.0,1.2412987012987013,2022
2021,20220101_38017_D01_S022,38017_D01_S022,Granadilla de Abona,1,22,34470.0,10339.0,14580.0,14350.0,1.01602787456446,2022
2021,20220101_38017_D01_S023,38017_D01_S023,Granadilla de Abona,1,23,26498.0,8749.0,12144.0,10850.0,1.11926267281106,2022
2021,20220101_38017_D01_S024,38017_D01_S024,Granadilla de Abona,1,24,26584.0,8592.0,12178.0,11550.0,1.0543722943722944,2022
2021,20220101_38017_D01_S025,38017_D01_S025,Granadilla de Abona,1,25,25582.0,8738.0,12126.0,10850.0,1.1176036866359447,2022
2021,20220101_38018_D01_S001,38018_D01_S001,La Guancha,1,1,32587.0,12055.0,16365.0,15050.0,1.087375415282392,2022
2021,20220101_38018_D01_S002,38018_D01_S002,La Guancha,1,2,30113.0,10664.0,14796.0,13650.0,1.083956043956044,2022
2021,20220101_38018_D01_S003,38018_D01_S003,La Guancha,1,3,31981.0,11236.0,15432.0,13650.0,1.1305494505494504,2022
2021,20220101_38019_D01_S001,38019_D01_S001,Guía de Isora,1,1,30024.0,11102.0,14925.0,13650.0,1.0934065934065933,2022
2021,20220101_38019_D01_S002,38019_D01_S002,Guía de Isora,1,2,30835.0,10124.0,14384.0,12950.0,1.1107335907335907,2022
2021,20220101_38019_D01_S003,38019_D01_S003,Guía de Isora,1,3,30105.0,11008.0,15074.0,13650.0,1.1043223443223442,2022
2021,20220101_38019_D01_S004,38019_D01_S004,Guía de Isora,1,4,33000.0,11005.0,15480.0,14350.0,1.078745644599303,2022
2021,20220101_38019_D01_S005,38019_D01_S005,Guía de Isora,1,5,27898.0,10168.0,13855.0,12950.0,1.06988416988417,2022
2021,20220101_38019_D01_S007,38019_D01_S007,Guía de Isora,1,7,30099.0,10040.0,14024.0,12950.0,1.0829343629343628,2022
2021,20220101_38019_D01_S008,38019_D01_S008,Guía de Isora,1,8,29250.0,11419.0,15051.0,13650.0,1.1026373626373627,2022
2021,20220101_38019_D01_S009,38019_D01_S009,Guía de Isora,1,9,27103.0,10413.0,13915.0,12250.0,1.1359183673469389,2022
2021,20220101_38019_D01_S010,38019_D01_S010,Guía de Isora,1,10,28095.0,10371.0,14166.0,12950.0,1.093899613899614,2022
2021,20220101_38019_D01_S011,38019_D01_S011,Guía de Isora,1,11,31142.0,10451.0,14486.0,12950.0,1.1186100386100386,2022
2021,20220101_38020_D01_S001,38020_D01_S001,Güímar,1,1,38396.0,13811.0,18064.0,15750.0,1.146920634920635,2022
2021,20220101_38020_D01_S002,38020_D01_S002,Güímar,1,2,34856.0,11968.0,16362.0,15750.0,1.038857142857143,2022
2021,20220101_38020_D01_S003,38020_D01_S003,Güímar,1,3,38021.0,13665.0,17813.0,15750.0,1.130984126984127,2022
2021,20220101_38020_D01_S004,38020_D01_S004,Güímar,1,4,39889.0,12772.0,17356.0,15050.0,1.1532225913621263,2022
2021,20220101_38020_D01_S005,38020_D01_S005,Güímar,1,5,32433.0,11001.0,15181.0,12950.0,1.1722779922779922,2022
2021,20220101_38020_D01_S006,38020_D01_S006,Güímar,1,6,32709.0,10955.0,15058.0,13650.0,1.103150183150183,2022
2021,20220101_38020_D01_S007,38020_D01_S007,Güímar,1,7,32487.0,13968.0,17305.0,15050.0,1.1498338870431895,2022
2021,20220101_38020_D01_S008,38020_D01_S008,Güímar,1,8,32313.0,10727.0,14918.0,13650.0,1.0928937728937729,2022
2021,20220101_38020_D01_S009,38020_D01_S009,Güímar,1,9,24639.0,8536.0,12168.0,11550.0,1.0535064935064935,2022
2021,20220101_38020_D01_S010,38020_D01_S010,Güímar,1,10,46542.0,14594.0,19145.0,17150.0,1.116326530612245,2022
2021,20220101_38020_D01_S011,38020_D01_S011,Güímar,1,11,31980.0,12696.0,16232.0,15050.0,1.0785382059800666,2022
2021,20220101_38020_D02_S001,38020_D02_S001,Güímar,2,1,34909.0,11719.0,15997.0,14350.0,1.114773519163763,2022
2021,20220101_38020_D02_S002,38020_D02_S002,Güímar,2,2,31860.0,11795.0,15823.0,14350.0,1.1026480836236934,2022
2021,20220101_38020_D03_S001,38020_D03_S001,Güímar,3,1,29024.0,11368.0,15150.0,13650.0,1.10989010989011,2022
2021,20220101_38020_D03_S002,38020_D03_S002,Güímar,3,2,27220.0,11641.0,14792.0,12950.0,1.1422393822393822,2022
2021,20220101_38021_D01_S001,38021_D01_S001,Hermigua,1,1,29881.0,11938.0,16181.0,15050.0,1.0751495016611297,2022
2021,20220101_38021_D02_S001,38021_D02_S001,Hermigua,2,1,33092.0,13714.0,17882.0,15750.0,1.1353650793650794,2022
2021,20220101_38022_D01_S001,38022_D01_S001,Icod de los Vinos,1,1,35729.0,12873.0,16951.0,13650.0,1.2418315018315018,2022
2021,20220101_38022_D01_S002,38022_D01_S002,Icod de los Vinos,1,2,32101.0,12250.0,15689.0,12950.0,1.2115057915057914,2022
2021,20220101_38022_D01_S003,38022_D01_S003,Icod de los Vinos,1,3,32359.0,13169.0,16470.0,13650.0,1.2065934065934065,2022
2021,20220101_38022_D01_S004,38022_D01_S004,Icod de los Vinos,1,4,30441.0,12256.0,15873.0,12950.0,1.2257142857142858,2022
2021,20220101_38022_D01_S005,38022_D01_S005,Icod de los Vinos,1,5,30790.0,10912.0,14625.0,12250.0,1.1938775510204083,2022
2021,20220101_38022_D01_S006,38022_D01_S006,Icod de los Vinos,1,6,34554.0,13124.0,16824.0,14350.0,1.172404181184669,2022
2021,20220101_38022_D02_S001,38022_D02_S001,Icod de los Vinos,2,1,23497.0,8343.0,11785.0,10850.0,1.0861751152073733,2022
2021,20220101_38022_D02_S002,38022_D02_S002,Icod de los Vinos,2,2,26262.0,9047.0,12990.0,12250.0,1.0604081632653062,2022
2021,20220101_38022_D03_S001,38022_D03_S001,Icod de los Vinos,3,1,27987.0,10062.0,13874.0,12250.0,1.1325714285714286,2022
2021,20220101_38022_D03_S002,38022_D03_S002,Icod de los Vinos,3,2,28720.0,9943.0,14010.0,12950.0,1.0818532818532818,2022
2021,20220101_38022_D03_S003,38022_D03_S003,Icod de los Vinos,3,3,24551.0,9145.0,12819.0,12250.0,1.0464489795918368,2022
2021,20220101_38022_D03_S004,38022_D03_S004,Icod de los Vinos,3,4,26048.0,9290.0,12994.0,12250.0,1.060734693877551,2022
2021,20220101_38022_D04_S001,38022_D04_S001,Icod de los Vinos,4,1,28831.0,9506.0,13575.0,12250.0,1.1081632653061224,2022
2021,20220101_38022_D04_S002,38022_D04_S002,Icod de los Vinos,4,2,28797.0,10431.0,14209.0,12950.0,1.0972200772200773,2022
2021,20220101_38022_D04_S003,38022_D04_S003,Icod de los Vinos,4,3,27357.0,9705.0,13340.0,12250.0,1.0889795918367347,2022
2021,20220101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,4,4,30120.0,10397.0,14575.0,13650.0,1.0677655677655677,2022
2021,20220101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,5,1,21550.0,10029.0,12862.0,10850.0,1.1854377880184332,2022
2021,20220101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,5,2,29590.0,10244.0,14004.0,12250.0,1.1431836734693877,2022
2021,20220101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,1,1,57548.0,21745.0,26073.0,22750.0,1.146065934065934,2022
2021,20220101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,1,2,31041.0,14563.0,17685.0,15750.0,1.1228571428571428,2022
2021,20220101_38023_D01_S003,38023_D01_S003,San Cristóbal de La Laguna,1,3,41026.0,16306.0,20308.0,17850.0,1.137703081232493,2022
2021,20220101_38023_D01_S004,38023_D01_S004,San Cristóbal de La Laguna,1,4,28010.0,10010.0,13777.0,12250.0,1.1246530612244898,2022
2021,20220101_38023_D01_S005,38023_D01_S005,San Cristóbal de La Laguna,1,5,48915.0,18077.0,22417.0,19950.0,1.1236591478696742,2022
2021,20220101_38023_D01_S006,38023_D01_S006,San Cristóbal de La Laguna,1,6,44997.0,16523.0,21007.0,19950.0,1.052982456140351,2022
2021,20220101_38023_D01_S007,38023_D01_S007,San Cristóbal de La Laguna,1,7,39577.0,16007.0,19608.0,17150.0,1.1433236151603499,2022
2021,20220101_38023_D01_S008,38023_D01_S008,San Cristóbal de La Laguna,1,8,39956.0,16163.0,19844.0,17150.0,1.1570845481049563,2022
2021,20220101_38023_D01_S009,38023_D01_S009,San Cristóbal de La Laguna,1,9,48187.0,15940.0,20455.0,17850.0,1.14593837535014,2022
2021,20220101_38023_D01_S010,38023_D01_S010,San Cristóbal de La Laguna,1,10,51421.0,17178.0,21974.0,19950.0,1.101453634085213,2022
2021,20220101_38023_D01_S011,38023_D01_S011,San Cristóbal de La Laguna,1,11,37659.0,14516.0,18081.0,15750.0,1.148,2022
2021,20220101_38023_D01_S012,38023_D01_S012,San Cristóbal de La Laguna,1,12,26871.0,13068.0,16084.0,14350.0,1.1208362369337979,2022
2021,20220101_38023_D01_S013,38023_D01_S013,San Cristóbal de La Laguna,1,13,57056.0,20748.0,25223.0,22050.0,1.1439002267573697,2022
2021,20220101_38023_D01_S014,38023_D01_S014,San Cristóbal de La Laguna,1,14,64720.0,20678.0,25589.0,20650.0,1.2391767554479418,2022
2021,20220101_38023_D01_S015,38023_D01_S015,San Cristóbal de La Laguna,1,15,88313.0,27916.0,33694.0,30450.0,1.1065353037766832,2022
2021,20220101_38023_D01_S016,38023_D01_S016,San Cristóbal de La Laguna,1,16,57566.0,22809.0,26868.0,23450.0,1.1457569296375267,2022
2021,20220101_38023_D01_S017,38023_D01_S017,San Cristóbal de La Laguna,1,17,46962.0,20162.0,23596.0,22050.0,1.0701133786848072,2022
2021,20220101_38023_D01_S018,38023_D01_S018,San Cristóbal de La Laguna,1,18,30307.0,11541.0,15330.0,13650.0,1.123076923076923,2022
2021,20220101_38023_D01_S019,38023_D01_S019,San Cristóbal de La Laguna,1,19,46148.0,20442.0,23914.0,22050.0,1.0845351473922902,2022
2021,20220101_38023_D01_S020,38023_D01_S020,San Cristóbal de La Laguna,1,20,42689.0,19394.0,22599.0,19950.0,1.132781954887218,2022
2021,20220101_38023_D01_S021,38023_D01_S021,San Cristóbal de La Laguna,1,21,43256.0,18279.0,21894.0,19250.0,1.1373506493506493,2022
2021,20220101_38023_D01_S022,38023_D01_S022,San Cristóbal de La Laguna,1,22,36352.0,14613.0,18325.0,16450.0,1.1139817629179332,2022
2021,20220101_38023_D01_S023,38023_D01_S023,San Cristóbal de La Laguna,1,23,37763.0,18140.0,20732.0,19250.0,1.076987012987013,2022
2021,20220101_38023_D01_S024,38023_D01_S024,San Cristóbal de La Laguna,1,24,26737.0,9957.0,13449.0,12950.0,1.0385328185328184,2022
2021,20220101_38023_D01_S025,38023_D01_S025,San Cristóbal de La Laguna,1,25,41784.0,13851.0,18129.0,15750.0,1.151047619047619,2022
2021,20220101_38023_D01_S026,38023_D01_S026,San Cristóbal de La Laguna,1,26,52248.0,22670.0,25960.0,24150.0,1.0749482401656314,2022
2021,20220101_38023_D01_S027,38023_D01_S027,San Cristóbal de La Laguna,1,27,35250.0,13901.0,17447.0,15750.0,1.1077460317460317,2022
2021,20220101_38023_D01_S028,38023_D01_S028,San Cristóbal de La Laguna,1,28,47995.0,18985.0,22620.0,22050.0,1.0258503401360544,2022
2021,20220101_38023_D01_S029,38023_D01_S029,San Cristóbal de La Laguna,1,29,54723.0,21462.0,25865.0,24150.0,1.0710144927536231,2022
2021,20220101_38023_D01_S030,38023_D01_S030,San Cristóbal de La Laguna,1,30,85263.0,26162.0,31867.0,26950.0,1.1824489795918367,2022
2021,20220101_38023_D01_S031,38023_D01_S031,San Cristóbal de La Laguna,1,31,70288.0,23739.0,29462.0,28350.0,1.0392239858906525,2022
2021,20220101_38023_D01_S032,38023_D01_S032,San Cristóbal de La Laguna,1,32,28233.0,10979.0,14246.0,12950.0,1.10007722007722,2022
2021,20220101_38023_D01_S033,38023_D01_S033,San Cristóbal de La Laguna,1,33,49104.0,17757.0,22580.0,19250.0,1.172987012987013,2022
2021,20220101_38023_D02_S001,38023_D02_S001,San Cristóbal de La Laguna,2,1,26977.0,10703.0,13780.0,11550.0,1.1930735930735932,2022
2021,20220101_38023_D02_S002,38023_D02_S002,San Cristóbal de La Laguna,2,2,24943.0,9972.0,13217.0,11550.0,1.1443290043290044,2022
2021,20220101_38023_D02_S003,38023_D02_S003,San Cristóbal de La Laguna,2,3,37055.0,14822.0,18479.0,17150.0,1.0774927113702624,2022
2021,20220101_38023_D02_S004,38023_D02_S004,San Cristóbal de La Laguna,2,4,31166.0,12061.0,15341.0,13650.0,1.1238827838827838,2022
2021,20220101_38023_D02_S005,38023_D02_S005,San Cristóbal de La Laguna,2,5,34140.0,13366.0,17260.0,15750.0,1.0958730158730159,2022
2021,20220101_38023_D02_S006,38023_D02_S006,San Cristóbal de La Laguna,2,6,38325.0,14646.0,18550.0,16450.0,1.127659574468085,2022
2021,20220101_38023_D02_S007,38023_D02_S007,San Cristóbal de La Laguna,2,7,29926.0,11674.0,15167.0,13650.0,1.111135531135531,2022
2021,20220101_38023_D02_S008,38023_D02_S008,San Cristóbal de La Laguna,2,8,25563.0,9748.0,13226.0,12250.0,1.079673469387755,2022
2021,20220101_38023_D02_S009,38023_D02_S009,San Cristóbal de La Laguna,2,9,29968.0,11544.0,15389.0,13650.0,1.1273992673992674,2022
2021,20220101_38023_D02_S010,38023_D02_S010,San Cristóbal de La Laguna,2,10,26359.0,9740.0,13182.0,11550.0,1.1412987012987013,2022
2021,20220101_38023_D02_S011,38023_D02_S011,San Cristóbal de La Laguna,2,11,48797.0,17357.0,22107.0,19250.0,1.1484155844155843,2022
2021,20220101_38023_D02_S012,38023_D02_S012,San Cristóbal de La Laguna,2,12,38800.0,15322.0,18902.0,17150.0,1.1021574344023324,2022
2021,20220101_38023_D02_S013,38023_D02_S013,San Cristóbal de La Laguna,2,13,31724.0,11195.0,14985.0,13650.0,1.097802197802198,2022
2021,20220101_38023_D02_S014,38023_D02_S014,San Cristóbal de La Laguna,2,14,38207.0,13685.0,18032.0,16450.0,1.0961702127659574,2022
2021,20220101_38023_D02_S015,38023_D02_S015,San Cristóbal de La Laguna,2,15,28504.0,10852.0,14160.0,12950.0,1.0934362934362933,2022
2021,20220101_38023_D02_S016,38023_D02_S016,San Cristóbal de La Laguna,2,16,26934.0,9492.0,12837.0,11550.0,1.1114285714285714,2022
2021,20220101_38023_D02_S017,38023_D02_S017,San Cristóbal de La Laguna,2,17,30023.0,11660.0,15033.0,12950.0,1.1608494208494209,2022
2021,20220101_38023_D02_S018,38023_D02_S018,San Cristóbal de La Laguna,2,18,27748.0,10121.0,13526.0,11550.0,1.1710822510822512,2022
2021,20220101_38023_D02_S019,38023_D02_S019,San Cristóbal de La Laguna,2,19,30399.0,12457.0,15616.0,13650.0,1.1440293040293041,2022
2021,20220101_38023_D02_S020,38023_D02_S020,San Cristóbal de La Laguna,2,20,30525.0,10791.0,14390.0,12950.0,1.111196911196911,2022
2021,20220101_38023_D02_S021,38023_D02_S021,San Cristóbal de La Laguna,2,21,51907.0,18664.0,23001.0,22050.0,1.0431292517006803,2022
2021,20220101_38023_D02_S022,38023_D02_S022,San Cristóbal de La Laguna,2,22,32350.0,12945.0,16356.0,13650.0,1.1982417582417582,2022
2021,20220101_38023_D02_S023,38023_D02_S023,San Cristóbal de La Laguna,2,23,37283.0,14273.0,18075.0,15750.0,1.1476190476190475,2022
2021,20220101_38023_D02_S024,38023_D02_S024,San Cristóbal de La Laguna,2,24,32421.0,11792.0,15399.0,13650.0,1.1281318681318682,2022
2021,20220101_38023_D03_S001,38023_D03_S001,San Cristóbal de La Laguna,3,1,26566.0,10213.0,13340.0,11550.0,1.154978354978355,2022
2021,20220101_38023_D03_S002,38023_D03_S002,San Cristóbal de La Laguna,3,2,44475.0,16529.0,20647.0,18550.0,1.113045822102426,2022
